clarity,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,carat,depth,table,x,y,z
5,530,0,0,0,0,1,1,0,0,0,0,0,0,-1.2035371584199852,-0.29303228638753487,0.22774242286826082,-1.61355938395383,-1.5545841308916193,-1.5082216331907294
3,4124,0,0,0,0,1,0,0,1,0,0,0,0,0.20305613801051417,0.6606439322364338,2.0011226187668494,0.32488887499363345,0.3680114405441381,0.40429891189820377
2,394,0,0,0,0,1,0,0,0,0,0,1,0,-1.0565796498376943,0.32004528272787497,-0.21560262610638634,-1.32901652025512,-1.2924120075140166,-1.2006134336309708
4,743,0,0,1,0,0,0,0,0,0,1,0,0,-0.9935978604452838,0.1838058229244495,-1.1022927240556808,-1.1422852659528415,-1.1438478042667073,-1.0534964686241302
2,1026,0,0,0,1,0,0,0,0,1,0,0,0,-0.6576949836857616,0.5244044724330084,0.22774242286826082,-0.6354432899895136,-0.6719379821870213,-0.5586484954193012
6,1648,0,0,1,0,0,0,0,0,0,1,0,0,-0.6367010538882915,0.5244044724330084,-1.988982822004975,-0.5820915030460058,-0.5495909912774734,-0.4784028781428424
3,3428,0,0,0,1,0,1,0,0,0,0,0,0,-0.06986494935659765,-0.36115201628924276,0.671087471842908,0.14704958518193942,0.0971002463872817,0.06994217324629241
7,987,0,0,1,0,0,0,1,0,0,0,0,0,-1.035585720040224,0.11568609302273675,-1.545637773030328,-1.213420981877519,-1.170065016604468,-1.1069935468084353
2,4432,0,0,0,0,1,0,0,0,0,1,0,0,0.43398936578268565,0.11568609302273675,-0.21560262610638634,0.5471879872582508,0.577749139246221,0.5380416073589684
2,524,0,0,1,0,0,1,0,0,0,0,0,0,-1.0565796498376943,-0.02055336678068389,-0.21560262610638634,-1.3023406267833657,-1.2574557243970028,-1.2006134336309708
3,871,0,0,0,0,1,0,0,0,0,1,0,0,-0.8886282114579331,-0.9061098555029398,-0.6589476750810335,-0.9199861536882241,-0.8904147516683574,-0.9331280427094416
3,5538,0,1,0,0,0,0,0,0,1,0,0,0,0.43398936578268565,1.0012425817449926,2.887812716716144,0.529404058277081,0.46414121911592626,0.5915386855432743
3,968,0,0,0,1,0,0,0,1,0,0,0,0,-0.7836585624705824,-0.4973914760926682,-0.21560262610638634,-0.7777147218388688,-0.79428497309657,-0.7860110777026008
5,11400,0,0,1,0,0,0,1,0,0,0,0,0,0.43398936578268565,-0.02055336678068389,-0.21560262610638634,0.6005397742017586,0.6039663515839815,0.5647901464511214
3,1050,0,0,1,0,0,1,0,0,0,0,0,0,-0.8466403518629928,0.38816501262958286,-0.21560262610638634,-0.8844182957258853,-0.8991538224476114,-0.7993853472486769
4,1624,0,0,1,0,0,0,0,1,0,0,0,0,-0.573719264495881,-0.15679282658410937,-0.6589476750810335,-0.47538792915898936,-0.43598307114717866,-0.4382800695046127
2,589,0,0,0,1,0,1,0,0,0,0,0,0,-1.014591790242754,-1.0423493153063605,0.22774242286826082,-1.1956370528963494,-1.1525868750459614,-1.1872391640848943
2,3689,0,1,0,0,0,1,0,0,0,0,0,0,0.20305613801051417,1.2737215013518388,2.4444676677414967,0.28932101703129465,0.24566444963459017,0.40429891189820377
3,8415,0,0,1,0,0,0,0,1,0,0,0,0,0.49697115517509616,-0.08867309668239663,-0.6589476750810335,0.6983513835981906,0.7000961301557689,0.6450357637275802
2,11075,0,1,0,0,0,0,1,0,0,0,0,0,1.5046797854536629,1.2056017714501261,0.22774242286826082,1.3741406848826272,1.4079608632752982,1.4742404755843204
2,14597,0,1,0,0,0,0,0,0,0,0,1,0,2.5333823455296995,-1.5873071545200574,2.4444676677414967,2.1655255245446647,2.194477233408108,1.7818486751440783
1,4745,0,0,0,1,0,0,0,0,0,0,1,0,0.811880102137148,0.592524202334721,0.22774242286826082,0.8939746023910536,0.8311821918445709,0.885772615556956
3,3980,0,0,1,0,0,1,0,0,0,0,0,0,-0.06986494935659765,-0.08867309668239663,-1.1022927240556808,0.12037369171018511,0.14079560028354876,0.11006498188452152
3,625,0,0,0,1,0,0,0,1,0,0,0,0,-1.035585720040224,-0.36115201628924276,0.22774242286826082,-1.2400968753492734,-1.2050212997214818,-1.173864894538818
2,2111,0,1,0,0,0,0,1,0,0,0,0,0,-0.21682245793888874,-0.08867309668239663,1.5577775697922023,-0.09303345606384775,-0.07768116919778734,-0.09054906130662517
2,1779,0,0,1,0,0,1,0,0,0,0,0,0,-0.3637799665211796,-0.4292717461909555,-0.6589476750810335,-0.19973702995086418,-0.14759373543181495,-0.21091748722131307
2,10589,0,0,1,0,0,0,0,0,0,1,0,0,1.5046797854536629,-0.15679282658410937,0.22774242286826082,1.471952294279059,1.4079608632752982,1.327123510577479
2,447,0,0,0,0,1,0,0,0,1,0,0,0,-1.0565796498376943,-1.3148282349132114,-0.21560262610638634,-1.2667727688210269,-1.2050212997214818,-1.267484781361353
1,5127,0,0,1,0,0,0,0,0,1,0,0,0,0.5179650849725663,0.6606439322364338,-0.21560262610638634,0.627215667673513,0.6651398470387551,0.6851585723658087
2,1361,0,1,0,0,0,0,1,0,0,0,0,0,-0.6157071240908213,-2.949701752554293,2.0011226187668494,-0.40425221323431176,-0.44472214192643195,-0.705765460426142
4,7655,0,0,1,0,0,0,0,0,1,0,0,0,0.49697115517509616,-0.7017506657978015,-1.1022927240556808,0.7339192415605293,0.7525305548312899,0.6049129550893505
1,4197,0,0,0,1,0,0,0,1,0,0,0,0,0.43398936578268565,-1.451067694716632,0.671087471842908,0.7517031705416984,0.6738789178180083,0.48454452917466256
3,5347,0,0,0,1,0,0,0,1,0,0,0,0,0.41299543598521554,-0.29303228638753487,0.671087471842908,0.5738638807300044,0.5253147145706999,0.4711702596285858
2,628,0,0,1,0,0,0,0,0,0,1,0,0,-0.9726039306478136,-0.7017506657978015,-0.6589476750810335,-1.035581692065825,-1.0739352380326805,-1.0534964686241302
6,5154,0,0,1,0,0,0,0,1,0,0,0,0,-0.15384066854647827,-0.22491255648582212,-0.6589476750810335,0.049237975785507496,0.05340489249101385,0.016445095061986555
5,1243,0,0,1,0,0,0,1,0,0,0,0,0,-0.8256464220655227,0.7287636621381417,-1.545637773030328,-0.8666343667447163,-0.8991538224476114,-0.7592625386104479
2,3730,1,0,0,0,0,1,0,0,0,0,0,0,0.22405006780798434,2.0230385302706693,1.5577775697922023,0.2804290525407094,0.21070816651757637,0.4711702596285858
2,4484,0,0,1,0,0,0,0,0,1,0,0,0,0.622934733959917,0.5244044724330084,-0.21560262610638634,0.7694870995228682,0.7263133424935294,0.7654041896422681
2,2360,0,0,0,1,0,0,0,1,0,0,0,0,-0.17483459834394843,-1.6554268844217703,0.671087471842908,0.09369779823843082,0.05340489249101385,-0.11729760039877811
4,679,0,0,1,0,0,0,0,0,1,0,0,0,-1.014591790242754,0.4562847425312956,-0.6589476750810335,-1.2223129463681035,-1.1962822289422284,-1.0936192772623592
3,625,0,0,1,0,0,0,0,1,0,0,0,0,-1.035585720040224,0.592524202334721,-0.21560262610638634,-1.2934486622927812,-1.2399775828384954,-1.1337420859005882
7,1084,0,0,1,0,0,0,0,0,1,0,0,0,-0.9726039306478136,-0.08867309668239663,-0.6589476750810335,-1.0978254434999182,-1.1088915211496935,-1.0401221990780534
1,5002,0,0,1,0,0,0,0,0,0,1,0,0,0.622934733959917,0.1838058229244495,-0.4372751505937099,0.7428112060511138,0.7700086963897965,0.7252813810040384
3,6608,0,0,0,1,0,0,0,0,0,1,0,0,0.8748618915295585,0.38816501262958286,0.22774242286826082,0.9828942472969002,0.8923556872993444,0.9258954241951857
3,5999,0,1,0,0,0,0,0,0,1,0,0,0,0.43398936578268565,0.9331228518432799,0.671087471842908,0.5560799517488353,0.5690100684669677,0.6450357637275802
3,4762,0,0,0,0,1,0,0,0,0,0,1,0,0.4549832955801558,-1.6554268844217703,0.671087471842908,0.7339192415605293,0.7612696256105432,0.48454452917466256
5,530,0,0,0,0,1,0,0,1,0,0,0,0,-1.2035371584199852,-1.1785887751097859,-0.21560262610638634,-1.5513156325197375,-1.4934106354368453,-1.5215959027368056
5,17689,0,0,0,0,1,0,1,0,0,0,0,0,1.4836858556561927,-1.0423493153063605,1.5577775697922023,1.4186005073355505,1.442917146392312,1.193380815116715
4,8405,0,0,1,0,0,0,0,1,0,0,0,0,0.5809468743649768,-0.22491255648582212,-1.1022927240556808,0.7694870995228682,0.8224431210653176,0.7119071114579621
3,5393,0,0,0,0,1,0,0,0,0,1,0,0,0.43398936578268565,-0.08867309668239663,-0.21560262610638634,0.5916478097111741,0.6039663515839815,0.5514158769050446
2,5186,1,0,0,0,0,0,0,1,0,0,0,0,0.5179650849725663,1.9549188003689517,-0.21560262610638634,0.5738638807300044,0.5078365730121933,0.7520299200961919
5,7163,0,0,0,0,1,0,0,0,1,0,0,0,0.41299543598521554,-0.9742295854046525,2.0011226187668494,0.5916478097111741,0.6127054223632348,0.44442172053643286
3,419,0,0,1,0,0,0,0,1,0,0,0,0,-1.182543228622515,0.32004528272787497,-0.21560262610638634,-1.586883490482076,-1.519627847774606,-1.4279760159142705
1,447,0,0,0,0,1,1,0,0,0,0,0,0,-1.0565796498376943,-0.36115201628924276,1.1144325208175552,-1.3023406267833657,-1.2574557243970028,-1.227361972723124
2,1307,0,0,1,0,0,0,0,1,0,0,0,0,-0.5527253346984108,-0.36115201628924276,-0.6589476750810335,-0.45760400017781955,-0.40102678803016484,-0.4382800695046127
3,7568,0,0,0,1,0,0,0,1,0,0,0,0,0.7698922425422078,0.4562847425312956,-0.6589476750810335,0.9028665668816381,0.8399212626238242,0.8723983460108797
4,1151,0,0,1,0,0,1,0,0,0,0,0,0,-0.8256464220655227,-0.4973914760926682,-0.21560262610638634,-0.857742402254131,-0.8117631146550766,-0.8261338863408298
1,6511,0,0,0,1,0,0,0,0,0,1,0,0,1.4836858556561927,0.7968833920398545,0.22774242286826082,1.3919246138637962,1.3205701554827634,1.3806205887617848
4,2016,0,0,1,0,0,0,0,1,0,0,0,0,-0.5107374751034705,-0.02055336678068389,-0.6589476750810335,-0.37757631976255746,-0.4097658588094181,-0.3714087217742307
3,5666,0,0,0,1,0,0,1,0,0,0,0,0,0.4549832955801558,0.7287636621381417,0.671087471842908,0.6183237031829284,0.5602709976877137,0.6450357637275802
4,8422,0,0,1,0,0,0,0,1,0,0,0,0,0.6019408041624469,-0.7698703956995143,-0.21560262610638634,0.7783790640134527,0.7787477671690498,0.6316614941815027
2,941,0,0,0,1,0,1,0,0,0,0,0,0,-0.8886282114579331,-0.7017506657978015,1.1144325208175552,-0.9377700826693931,-0.9778054594608923,-0.9598765818015945
2,544,0,0,0,0,1,0,1,0,0,0,0,0,-1.035585720040224,-1.1104690452080732,1.5577775697922023,-1.2400968753492734,-1.178804087383721,-1.227361972723124
5,2081,0,0,1,0,0,0,0,0,1,0,0,0,-0.5107374751034705,-0.08867309668239663,-0.6589476750810335,-0.37757631976255746,-0.40102678803016484,-0.3714087217742307
7,979,0,0,0,1,0,0,0,1,0,0,0,0,-1.035585720040224,-0.15679282658410937,0.22774242286826082,-1.2578808043304424,-1.222499441279989,-1.173864894538818
1,5115,0,0,1,0,0,0,0,1,0,0,0,0,0.4549832955801558,0.7968833920398545,0.22774242286826082,0.529404058277081,0.5864882100254742,0.6182872246354266
2,5671,0,0,0,1,0,0,0,0,0,0,1,0,0.8748618915295585,0.25192555282616225,0.22774242286826082,1.018462105259239,0.918572899637105,0.9392696937412618
2,5939,0,0,1,0,0,1,0,0,0,0,0,0,0.43398936578268565,0.1838058229244495,-0.21560262610638634,0.6183237031829284,0.5427928561292071,0.5647901464511214
5,575,0,0,0,0,1,0,0,1,0,0,0,0,-1.1615492988250449,0.04756636312102401,0.22774242286826082,-1.5068558100668141,-1.4671934230990848,-1.3878532072760414
1,4134,0,0,0,1,0,0,0,1,0,0,0,0,0.6439286637573872,0.5244044724330084,0.671087471842908,0.7517031705416984,0.6826179885972624,0.7386556505501145
6,11913,0,0,0,0,1,0,0,1,0,0,0,0,0.8328740319346182,-1.3148282349132114,2.4444676677414967,0.9562183538251467,0.918572899637105,0.698532841911886
5,14157,0,0,0,1,0,0,0,0,1,0,0,0,1.4626919258587225,0.6606439322364338,0.22774242286826082,1.3652487203920427,1.3730045801582844,1.3806205887617848
2,540,0,1,0,0,0,0,0,0,0,1,0,0,-1.0565796498376943,1.4780806910569722,-1.1022927240556808,-1.311232591273951,-1.3186292198517764,-1.1069935468084353
1,4564,0,0,1,0,0,0,1,0,0,0,0,0,0.5599529445675067,-0.08867309668239663,-1.1022927240556808,0.7783790640134527,0.7350524132727827,0.698532841911886
4,1550,0,0,1,0,0,0,0,0,0,0,0,1,-0.5317314049009406,0.38816501262958286,-0.6589476750810335,-0.430928106706066,-0.44472214192643195,-0.3714087217742307
3,1143,0,0,0,1,0,0,0,0,0,0,0,1,-0.5527253346984108,0.592524202334721,0.22774242286826082,-0.46649596466840487,-0.5146347081604595,-0.3981572608663836
3,658,0,0,1,0,0,0,1,0,0,0,0,0,-1.0565796498376943,-0.15679282658410937,-1.1022927240556808,-1.2756647333116122,-1.2312385120592422,-1.1872391640848943
1,5250,0,0,0,0,1,0,0,0,1,0,0,0,0.8328740319346182,0.5244044724330084,-0.21560262610638634,0.8761906734098847,0.9535291827541188,0.9258954241951857
4,506,0,1,0,0,0,0,0,0,0,0,0,1,-1.0565796498376943,1.2737215013518388,-2.432327870979622,-1.2934486622927812,-1.2924120075140166,-1.1069935468084353
1,1104,0,0,1,0,0,0,1,0,0,0,0,0,-0.6367010538882915,0.592524202334721,-0.6589476750810335,-0.6176593610083446,-0.5583300620567266,-0.49177714768891856
2,1614,0,0,0,1,0,1,0,0,0,0,0,0,-0.40576782611611995,-0.08867309668239663,0.22774242286826082,-0.3331164973096341,-0.3573314341338978,-0.33128591313600153
2,1814,0,0,0,1,0,1,0,0,0,0,0,0,-0.5107374751034705,-0.7698703956995143,0.671087471842908,-0.3420084618002186,-0.3573314341338978,-0.41153153041245977
6,1164,0,0,0,0,1,0,0,0,0,0,1,0,-0.7206767730781719,1.2056017714501261,-0.21560262610638634,-0.7421468638765301,-0.7855459023173167,-0.5987713040575303
3,658,0,0,1,0,0,0,1,0,0,0,0,0,-1.0565796498376943,0.5244044724330084,-0.6589476750810335,-1.3023406267833657,-1.266194795176256,-1.1604906249927411
2,3734,0,0,0,1,0,0,0,0,1,0,0,0,0.20305613801051417,0.32004528272787497,1.1144325208175552,0.3159969105030482,0.35927236976488486,0.3508018337138979
1,3086,0,0,0,1,0,0,1,0,0,0,0,0,0.07709255922569323,-1.723546614323478,0.671087471842908,0.3960245909183111,0.34179422820637756,0.13681352097667446
6,1046,0,0,1,0,0,0,0,0,1,0,0,0,-1.035585720040224,0.5244044724330084,-0.21560262610638634,-1.231204910858688,-1.2574557243970028,-1.120367816354512
5,724,0,0,0,1,0,0,1,0,0,0,0,0,-1.1405553690275747,-0.02055336678068389,1.5577775697922023,-1.444612058632721,-1.4584543523198317,-1.3611046681838885
3,1389,0,0,0,1,0,0,0,0,0,1,0,0,-0.5527253346984108,-0.08867309668239663,0.22774242286826082,-0.44871203568723506,-0.46220028348493924,-0.4382800695046127
4,7785,0,0,0,0,1,1,0,0,0,0,0,0,0.43398936578268565,0.9331228518432799,-0.6589476750810335,0.5649719162394199,0.5078365730121933,0.6182872246354266
4,1064,0,0,0,1,0,1,0,0,0,0,0,0,-0.8886282114579331,-2.404743913340596,0.22774242286826082,-0.8310665087823774,-0.8554584685513443,-1.0133736599859005
4,6477,0,1,0,0,0,0,0,0,1,0,0,0,0.5389590147700365,1.1374820415484133,-0.21560262610638634,0.627215667673513,0.6389226347009953,0.7386556505501145
5,1935,0,0,0,1,0,0,0,0,1,0,0,0,-0.6367010538882915,-0.565511205994381,1.5577775697922023,-0.546523645083667,-0.5583300620567266,-0.5720227649653773
4,773,0,0,1,0,0,0,0,0,1,0,0,0,-1.014591790242754,0.11568609302273675,-1.1022927240556808,-1.1778531239151802,-1.178804087383721,-1.0936192772623592
5,777,0,0,1,0,0,1,0,0,0,0,0,0,-1.035585720040224,0.11568609302273675,-1.1022927240556808,-1.231204910858688,-1.1875431581629752,-1.120367816354512
3,3976,0,1,0,0,0,0,0,0,1,0,0,0,0.20305613801051417,1.0012425817449926,0.22774242286826082,0.3071049460124637,0.35927236976488486,0.4310474509903567
3,6600,0,0,0,0,1,0,1,0,0,0,0,0,0.41299543598521554,0.25192555282616225,0.671087471842908,0.529404058277081,0.5515319269084604,0.5380416073589684
3,672,0,0,0,1,0,0,0,0,1,0,0,0,-1.014591790242754,-1.1104690452080732,1.5577775697922023,-1.1600691949340105,-1.170065016604468,-1.1872391640848943
3,15379,0,0,0,1,0,0,0,0,0,0,1,0,2.5333823455296995,0.25192555282616225,0.671087471842908,1.9876862347329713,2.0196958178230395,1.9155913706048435
6,842,0,0,1,0,0,0,0,0,1,0,0,0,-1.014591790242754,0.11568609302273675,-0.6589476750810335,-1.2045290173869345,-1.178804087383721,-1.1069935468084353
1,984,0,0,0,1,0,0,1,0,0,0,0,0,-0.573719264495881,-1.2467085050114988,0.22774242286826082,-0.3864682842531427,-0.41850492958867214,-0.5051514172349953
1,4500,0,0,1,0,0,0,0,1,0,0,0,0,0.32901971679533487,-0.565511205994381,1.1144325208175552,0.5027281648053267,0.5340537853499538,0.41767318144427995
4,2004,0,0,1,0,0,1,0,0,0,0,0,0,-0.5527253346984108,0.25192555282616225,-0.21560262610638634,-0.49317185814015835,-0.46220028348493924,-0.4249057999585365
1,4294,0,0,0,0,1,0,0,0,0,0,0,1,0.7908861723396778,1.2056017714501261,-0.21560262610638634,0.8317308509569605,0.8661384749615847,0.952643963287338
3,18700,0,0,1,0,0,0,0,0,1,0,0,0,2.55437627532717,0.1838058229244495,-0.21560262610638634,2.094389808619987,2.010956747043786,1.9557141792430721
4,1813,0,0,1,0,0,0,0,0,1,0,0,0,-0.573719264495881,0.04756636312102401,-1.1022927240556808,-0.46649596466840487,-0.5058956373812062,-0.45165433905068947
1,1239,0,0,1,0,0,1,0,0,0,0,0,0,-0.6367010538882915,0.4562847425312956,-0.6589476750810335,-0.6087673965177601,-0.5670691328359806,-0.5051514172349953
2,593,0,0,0,0,1,0,0,0,1,0,0,0,-1.035585720040224,0.9331228518432799,0.671087471842908,-1.2578808043304424,-1.2749338659555092,-1.1069935468084353
2,2478,0,0,1,0,0,0,0,0,1,0,0,0,-0.21682245793888874,0.5244044724330084,-0.6589476750810335,-0.06635756259209344,-0.05146395686002679,0.0030708255159097916
5,542,0,0,1,0,0,0,0,0,0,1,0,0,-1.0565796498376943,0.11568609302273675,-0.6589476750810335,-1.3023406267833657,-1.2574557243970028,-1.2006134336309708
1,2667,0,0,1,0,0,0,0,1,0,0,0,0,-0.1958285281414186,0.04756636312102401,-0.21560262610638634,-0.04857363361092364,-0.02524674452226702,-0.02367771357624314
5,10967,0,0,1,0,0,1,0,0,0,0,0,0,0.4549832955801558,0.1838058229244495,-0.6589476750810335,0.6094317386923431,0.6389226347009953,0.6049129550893505
5,18599,0,0,1,0,0,0,0,0,1,0,0,0,1.9035644516055954,0.25192555282616225,-1.1022927240556808,1.6764674775625066,1.6701329866529016,1.6079831710450845
2,370,0,0,0,0,1,0,0,1,0,0,0,0,-1.182543228622515,-0.08867309668239663,-0.21560262610638634,-1.5335317035385683,-1.484671564657592,-1.4279760159142705
2,16128,0,0,1,0,0,0,0,0,0,0,1,0,2.55437627532717,0.4562847425312956,-0.6589476750810335,2.0677139151482335,2.0633911717193056,2.0092112574273777
1,8287,1,0,0,0,0,0,0,1,0,0,0,0,1.4836858556561927,0.04756636312102401,3.7745028146654382,1.2763290754861953,1.2331794476902294,1.1800065455706377
4,3112,0,0,0,0,1,0,1,0,0,0,0,0,-0.1958285281414186,-1.3148282349132114,0.22774242286826082,0.031454046804338484,0.06214396327026789,-0.10392333085270133
3,7553,0,0,0,1,0,0,0,0,0,0,0,1,1.4836858556561927,-1.451067694716632,1.1144325208175552,1.6320076551095835,1.5128297126263397,1.260252162847097
3,5667,0,1,0,0,0,0,0,0,1,0,0,0,0.41299543598521554,-1.2467085050114988,-0.21560262610638634,0.627215667673513,0.6651398470387551,0.44442172053643286
2,15100,0,0,0,1,0,1,0,0,0,0,0,0,1.8825705218081252,0.11568609302273675,0.671087471842908,1.6586835485813376,1.652654845094394,1.5678603624068548
2,5641,0,0,0,1,0,0,0,1,0,0,0,0,0.8958558213270287,0.5244044724330084,0.22774242286826082,0.9651103183157312,0.8836166165200912,0.9392696937412618
4,1634,0,0,1,0,0,0,0,0,0,1,0,0,-0.5317314049009406,0.38816501262958286,-0.6589476750810335,-0.46649596466840487,-0.41850492958867214,-0.3714087217742307
3,828,0,0,1,0,0,0,0,1,0,0,0,0,-1.014591790242754,-0.4292717461909555,-0.21560262610638634,-1.133393301462257,-1.1438478042667073,-1.1069935468084353
4,2120,0,1,0,0,0,0,0,1,0,0,0,0,-0.40576782611611995,-0.7698703956995143,1.247436035509948,-0.253088816894372,-0.2087672308865893,-0.3045373740438486
4,3404,0,0,1,0,0,0,0,1,0,0,0,0,-0.1958285281414186,-0.15679282658410937,-0.21560262610638634,-0.01300577564858483,0.009709538594746787,-0.02367771357624314
3,6137,0,0,0,1,0,0,0,0,0,0,0,1,1.06380725970679,-0.7017506657978015,0.22774242286826082,1.2051933595615176,1.1545278106769483,1.0061410414716438
4,612,0,0,1,0,0,0,0,1,0,0,0,0,-1.0565796498376943,-0.15679282658410937,-1.1022927240556808,-1.2756647333116122,-1.2312385120592422,-1.1872391640848943
4,573,0,0,1,0,0,0,0,0,0,0,1,0,-0.9935978604452838,-0.02055336678068389,-1.1022927240556808,-1.1600691949340105,-1.1176305919289475,-1.0668707381702063
2,653,0,0,0,1,0,0,0,1,0,0,0,0,-0.8886282114579331,0.1838058229244495,0.22774242286826082,-1.017797763084656,-0.9778054594608923,-0.9197537731633655
7,924,0,0,1,0,0,0,0,0,1,0,0,0,-1.035585720040224,-0.02055336678068389,-0.6589476750810335,-1.2489888398398579,-1.1962822289422284,-1.147116355446665
4,2372,0,1,0,0,0,0,0,0,0,0,0,1,0.09808648902316339,1.2737215013518388,-0.21560262610638634,0.23596923008778606,0.16701281262130932,0.33742756416782116
3,15002,0,0,0,1,0,0,1,0,0,0,0,0,1.546667645048603,0.38816501262958286,0.22774242286826082,1.3919246138637962,1.434178075613058,1.3806205887617848
1,1395,0,0,1,0,0,0,0,0,1,0,0,0,-0.3847738963186498,-0.7698703956995143,-0.21560262610638634,-0.19084506546027888,-0.16507187699032225,-0.25104029585954274
5,1828,0,0,0,0,1,0,0,0,0,0,1,0,-0.32179210692623933,-0.29303228638753487,0.8040909865353009,-0.19973702995086418,-0.1388546646525617,-0.1975432176752369
1,10685,0,0,0,0,1,1,0,0,0,0,0,0,1.6516372940359538,-1.2467085050114988,0.671087471842908,1.6497915840907524,1.5477859957433528,1.313749241031403
1,13797,0,0,0,0,1,0,0,0,0,1,0,0,3.0582305904664526,0.9331228518432799,0.22774242286826082,2.2722290984316817,2.159520950291095,2.2231995701646015
4,2296,0,0,1,0,0,1,0,0,0,0,0,0,-0.5947131942933511,0.32004528272787497,-0.6589476750810335,-0.5198477516119127,-0.5408519204982201,-0.46502860859676565
3,4355,0,1,0,0,0,0,0,0,0,0,1,0,0.35001364659280504,1.8867990704672437,1.5577775697922023,0.3693486974465568,0.4029677236611519,0.5915386855432743
6,1839,0,0,1,0,0,0,0,0,1,0,0,0,-0.6157071240908213,-0.6336309358960936,-0.6589476750810335,-0.47538792915898936,-0.46220028348493924,-0.5051514172349953
2,5390,0,0,1,0,0,0,0,0,0,0,0,1,0.8538679617320883,0.6606439322364338,-1.01362371426075,0.9295424603533925,0.9535291827541188,0.9660182328334141
6,2572,0,1,0,0,0,0,0,0,0,0,1,0,-0.1958285281414186,1.4099609611552595,-0.6589476750810335,-0.03968166912033914,-0.0864202399770406,0.09669071233844535
3,2711,0,0,0,1,0,0,1,0,0,0,0,0,-0.1958285281414186,-1.8597860741269037,0.671087471842908,0.031454046804338484,0.1145783879457882,-0.14404613949093104
3,1644,0,1,0,0,0,1,0,0,0,0,0,0,-0.5527253346984108,-0.565511205994381,1.1144325208175552,-0.41314417772489626,-0.3398532925753905,-0.41153153041245977
2,14350,0,1,0,0,0,0,0,0,0,0,0,1,3.100218450061393,1.3418412312535515,-1.1022927240556808,2.3166889208846047,2.2119553749666143,2.343567996079289
1,3472,0,1,0,0,0,0,0,0,0,1,0,0,0.41299543598521554,1.3418412312535515,0.22774242286826082,0.4760522713335732,0.3505332989856316,0.5514158769050446
4,1668,0,0,1,0,0,0,0,0,0,1,0,0,-0.6157071240908213,0.1838058229244495,-0.6589476750810335,-0.5376316805930824,-0.5058956373812062,-0.46502860859676565
2,12998,0,0,0,1,0,0,0,0,0,1,0,0,1.9245583814030656,-0.22491255648582212,0.671087471842908,1.7476031934871843,1.652654845094394,1.5544860928607787
3,1815,0,0,1,0,0,0,1,0,0,0,0,0,-0.5947131942933511,-0.4292717461909555,-0.21560262610638634,-0.48427989364957386,-0.497156566601953,-0.5051514172349953
4,851,0,0,0,0,1,0,0,1,0,0,0,0,-0.8466403518629928,-0.565511205994381,1.5577775697922023,-0.8844182957258853,-0.8467193977720904,-0.8662566949790595
1,8988,0,0,0,1,0,0,1,0,0,0,0,0,1.4626919258587225,0.6606439322364338,-0.6589476750810335,1.4541683652978894,1.3817436509375378,1.4207433974000145
5,1800,0,1,0,0,0,0,0,0,1,0,0,0,-0.6157071240908213,1.3418412312535515,-1.545637773030328,-0.5909834675365903,-0.5670691328359806,-0.41153153041245977
2,4074,0,0,0,0,1,0,0,1,0,0,0,0,0.20305613801051417,-0.08867309668239663,0.22774242286826082,0.333780839484218,0.44666307755741896,0.3508018337138979
3,1687,0,0,1,0,0,0,0,1,0,0,0,0,-0.6157071240908213,0.7968833920398545,-1.1022927240556808,-0.5554156095742515,-0.5845472743944872,-0.45165433905068947
2,882,0,0,0,1,0,0,1,0,0,0,0,0,-0.8466403518629928,-0.4973914760926682,0.671087471842908,-0.8933102602164698,-0.9078928932268647,-0.8930052340712126
4,1855,0,0,1,0,0,0,0,0,1,0,0,0,-0.5107374751034705,-0.7017506657978015,-1.1022927240556808,-0.3686843552719729,-0.3398532925753905,-0.3981572608663836
2,2358,0,0,1,0,0,0,0,0,0,0,1,0,-0.0908588791540678,0.11568609302273675,-0.6589476750810335,0.09369779823843082,0.1145783879457882,0.11006498188452152
2,12738,0,0,0,1,0,0,1,0,0,0,0,0,1.4836858556561927,-0.7698703956995143,0.671087471842908,1.5164121167319824,1.4516562171715655,1.2736264323931732
6,4944,0,0,0,1,0,0,0,0,0,1,0,0,0.22405006780798434,0.5244044724330084,0.671087471842908,0.3960245909183111,0.35927236976488486,0.41767318144427995
3,7496,0,0,0,1,0,0,0,0,0,1,0,0,0.9798315405169093,-0.7017506657978015,0.22774242286826082,1.1518415726180098,1.0671371028844134,0.9392696937412618
1,3006,0,0,0,0,1,0,0,0,1,0,0,0,0.22405006780798434,0.7287636621381417,0.671087471842908,0.3071049460124637,0.34179422820637756,0.390924642352127
2,9833,0,0,1,0,0,0,0,0,0,1,0,0,1.4836858556561927,-0.29303228638753487,-0.6589476750810335,1.471952294279059,1.4778734295093259,1.3404977801235551
1,5871,0,1,0,0,0,1,0,0,0,0,0,0,0.7908861723396778,-1.3829479648149192,1.5577775697922023,0.9651103183157312,0.9884854658711326,0.7252813810040384
1,4368,1,0,0,0,0,0,0,0,0,1,0,0,0.8328740319346182,2.091158260172377,0.22774242286826082,0.7694870995228682,0.7088352009350222,0.9660182328334141
